ticker,metric,unit,period,value,raw
DXG,Khả năng thanh toán lãi vay,Lần,Q2/2024,2.74,2.74
DXG,Khả năng thanh toán lãi vay,Lần,Q3/2024,2.33,2.33
DXG,Khả năng thanh toán lãi vay,Lần,Q4/2024,3.63,3.63
DXG,Khả năng thanh toán lãi vay,Lần,Q1/2025,2.17,2.17
DXG,Khả năng thanh toán lãi vay,Lần,Q2/2025,8.13,8.13
DXG,Tỷ số Nợ trên Tổng tài sản,%,Q2/2024,46.25,46.25
DXG,Tỷ số Nợ trên Tổng tài sản,%,Q3/2024,45.81,45.81
DXG,Tỷ số Nợ trên Tổng tài sản,%,Q4/2024,47.82,47.82
DXG,Tỷ số Nợ trên Tổng tài sản,%,Q1/2025,49.25,49.25
DXG,Tỷ số Nợ trên Tổng tài sản,%,Q2/2025,42.14,42.14
DXG,Tỷ số Nợ vay trên Vốn chủ sở hữu,%,Q2/2024,32.69,32.69
DXG,Tỷ số Nợ vay trên Vốn chủ sở hữu,%,Q3/2024,34.67,34.67
DXG,Tỷ số Nợ vay trên Vốn chủ sở hữu,%,Q4/2024,43.12,43.12
DXG,Tỷ số Nợ vay trên Vốn chủ sở hữu,%,Q1/2025,44.17,44.17
DXG,Tỷ số Nợ vay trên Vốn chủ sở hữu,%,Q2/2025,31.17,31.17
DXS,Thu nhập trên mỗi cổ phần của 4 quý gần nhất (EPS),VNĐ,Q2/2024,-76.65,-76.65
DXS,Thu nhập trên mỗi cổ phần của 4 quý gần nhất (EPS),VNĐ,Q3/2024,-17.01,-17.01
DXS,Thu nhập trên mỗi cổ phần của 4 quý gần nhất (EPS),VNĐ,Q4/2024,242.91,242.91
DXS,Thu nhập trên mỗi cổ phần của 4 quý gần nhất (EPS),VNĐ,Q1/2025,258.09,258.09
DXS,Thu nhập trên mỗi cổ phần của 4 quý gần nhất (EPS),VNĐ,Q2/2025,568.56,568.56
DXS,Giá trị sổ sách của cổ phiếu (BVPS),VNĐ,Q2/2024,14201.0,"14,201"
DXS,Giá trị sổ sách của cổ phiếu (BVPS),VNĐ,Q3/2024,14291.0,"14,291"
DXS,Giá trị sổ sách của cổ phiếu (BVPS),VNĐ,Q4/2024,14369.0,"14,369"
DXS,Giá trị sổ sách của cổ phiếu (BVPS),VNĐ,Q1/2025,14437.0,"14,437"
DXS,Giá trị sổ sách của cổ phiếu (BVPS),VNĐ,Q2/2025,14979.0,"14,979"
DXS,Chỉ số giá thị trường trên thu nhập (P/E),Lần,Q2/2024,-92.37,-92.37
DXS,Chỉ số giá thị trường trên thu nhập (P/E),Lần,Q3/2024,-348.52,-348.52
DXS,Chỉ số giá thị trường trên thu nhập (P/E),Lần,Q4/2024,29.64,29.64
DXS,Chỉ số giá thị trường trên thu nhập (P/E),Lần,Q1/2025,26.73,26.73
DXS,Chỉ số giá thị trường trên thu nhập (P/E),Lần,Q2/2025,15.67,15.67
DXS,Chỉ số giá thị trường trên giá trị sổ sách (P/B),Lần,Q2/2024,0.5,0.5
DXS,Chỉ số giá thị trường trên giá trị sổ sách (P/B),Lần,Q3/2024,0.41,0.41
DXS,Chỉ số giá thị trường trên giá trị sổ sách (P/B),Lần,Q4/2024,0.5,0.5
DXS,Chỉ số giá thị trường trên giá trị sổ sách (P/B),Lần,Q1/2025,0.48,0.48
DXS,Chỉ số giá thị trường trên giá trị sổ sách (P/B),Lần,Q2/2025,0.59,0.59
DXS,Tỷ suất lợi nhuận gộp biên,%,Q2/2024,41.47,41.47
DXS,Tỷ suất lợi nhuận gộp biên,%,Q3/2024,46.02,46.02
DXS,Tỷ suất lợi nhuận gộp biên,%,Q4/2024,66.33,66.33
DXS,Tỷ suất lợi nhuận gộp biên,%,Q1/2025,44.8,44.8
DXS,Tỷ suất lợi nhuận gộp biên,%,Q2/2025,47.62,47.62
DXS,Tỷ suất sinh lợi trên doanh thu thuần,%,Q2/2024,10.87,10.87
DXS,Tỷ suất sinh lợi trên doanh thu thuần,%,Q3/2024,9.09,9.09
DXS,Tỷ suất sinh lợi trên doanh thu thuần,%,Q4/2024,12.51,12.51
DXS,Tỷ suất sinh lợi trên doanh thu thuần,%,Q1/2025,8.44,8.44
DXS,Tỷ suất sinh lợi trên doanh thu thuần,%,Q2/2025,25.98,25.98
DXS,Tỷ suất lợi nhuận trên vốn chủ sở hữu bình quân (ROEA),%,Q2/2024,0.46,0.46
DXS,Tỷ suất lợi nhuận trên vốn chủ sở hữu bình quân (ROEA),%,Q3/2024,0.42,0.42
DXS,Tỷ suất lợi nhuận trên vốn chủ sở hữu bình quân (ROEA),%,Q4/2024,0.44,0.44
DXS,Tỷ suất lợi nhuận trên vốn chủ sở hữu bình quân (ROEA),%,Q1/2025,0.48,0.48
DXS,Tỷ suất lợi nhuận trên vốn chủ sở hữu bình quân (ROEA),%,Q2/2025,2.56,2.56
DXS,Tỷ suất sinh lợi trên tổng tài sản bình quân (ROAA),%,Q2/2024,0.25,0.25
DXS,Tỷ suất sinh lợi trên tổng tài sản bình quân (ROAA),%,Q3/2024,0.23,0.23
DXS,Tỷ suất sinh lợi trên tổng tài sản bình quân (ROAA),%,Q4/2024,0.24,0.24
DXS,Tỷ suất sinh lợi trên tổng tài sản bình quân (ROAA),%,Q1/2025,0.26,0.26
DXS,Tỷ suất sinh lợi trên tổng tài sản bình quân (ROAA),%,Q2/2025,1.4,1.4
DXS,Tỷ số thanh toán hiện hành (ngắn hạn),Lần,Q2/2024,2.17,2.17
DXS,Tỷ số thanh toán hiện hành (ngắn hạn),Lần,Q3/2024,2.16,2.16
DXS,Tỷ số thanh toán hiện hành (ngắn hạn),Lần,Q4/2024,2.27,2.27
DXS,Tỷ số thanh toán hiện hành (ngắn hạn),Lần,Q1/2025,2.2,2.2
DXS,Tỷ số thanh toán hiện hành (ngắn hạn),Lần,Q2/2025,2.42,2.42
DXS,Khả năng thanh toán lãi vay,Lần,Q2/2024,4.81,4.81
DXS,Khả năng thanh toán lãi vay,Lần,Q3/2024,4.72,4.72
DXS,Khả năng thanh toán lãi vay,Lần,Q4/2024,7.17,7.17
DXS,Khả năng thanh toán lãi vay,Lần,Q1/2025,3.6,3.6
DXS,Khả năng thanh toán lãi vay,Lần,Q2/2025,18.82,18.82
DXS,Tỷ số Nợ trên Tổng tài sản,%,Q2/2024,46.37,46.37
DXS,Tỷ số Nợ trên Tổng tài sản,%,Q3/2024,46.62,46.62
DXS,Tỷ số Nợ trên Tổng tài sản,%,Q4/2024,45.13,45.13
DXS,Tỷ số Nợ trên Tổng tài sản,%,Q1/2025,45.78,45.78
DXS,Tỷ số Nợ trên Tổng tài sản,%,Q2/2025,44.58,44.58
DXS,Tỷ số Nợ vay trên Vốn chủ sở hữu,%,Q2/2024,25.27,25.27
DXS,Tỷ số Nợ vay trên Vốn chủ sở hữu,%,Q3/2024,24.48,24.48
DXS,Tỷ số Nợ vay trên Vốn chủ sở hữu,%,Q4/2024,26.59,26.59
DXS,Tỷ số Nợ vay trên Vốn chủ sở hữu,%,Q1/2025,23.56,23.56
DXS,Tỷ số Nợ vay trên Vốn chủ sở hữu,%,Q2/2025,26.69,26.69
HDC,Thu nhập trên mỗi cổ phần của 4 quý gần nhất (EPS),VNĐ,Q2/2024,965.87,965.87
HDC,Thu nhập trên mỗi cổ phần của 4 quý gần nhất (EPS),VNĐ,Q3/2024,790.06,790.06
HDC,Thu nhập trên mỗi cổ phần của 4 quý gần nhất (EPS),VNĐ,Q4/2024,425.24,425.24
HDC,Thu nhập trên mỗi cổ phần của 4 quý gần nhất (EPS),VNĐ,Q1/2025,474.09,474.09
HDC,Thu nhập trên mỗi cổ phần của 4 quý gần nhất (EPS),VNĐ,Q2/2025,490.17,490.17
HDC,Giá trị sổ sách của cổ phiếu (BVPS),VNĐ,Q2/2024,14551.0,"14,551"
HDC,Giá trị sổ sách của cổ phiếu (BVPS),VNĐ,Q3/2024,12728.0,"12,728"
HDC,Giá trị sổ sách của cổ phiếu (BVPS),VNĐ,Q4/2024,12733.0,"12,733"
HDC,Giá trị sổ sách của cổ phiếu (BVPS),VNĐ,Q1/2025,12816.0,"12,816"
HDC,Giá trị sổ sách của cổ phiếu (BVPS),VNĐ,Q2/2025,13135.0,"13,135"
HDC,Chỉ số giá thị trường trên thu nhập (P/E),Lần,Q2/2024,29.87,29.87
HDC,Chỉ số giá thị trường trên thu nhập (P/E),Lần,Q3/2024,34.11,34.11
HDC,Chỉ số giá thị trường trên thu nhập (P/E),Lần,Q4/2024,58.91,58.91
HDC,Chỉ số giá thị trường trên thu nhập (P/E),Lần,Q1/2025,58.22,58.22
HDC,Chỉ số giá thị trường trên thu nhập (P/E),Lần,Q2/2025,52.53,52.53
HDC,Chỉ số giá thị trường trên giá trị sổ sách (P/B),Lần,Q2/2024,1.98,1.98
HDC,Chỉ số giá thị trường trên giá trị sổ sách (P/B),Lần,Q3/2024,2.12,2.12
HDC,Chỉ số giá thị trường trên giá trị sổ sách (P/B),Lần,Q4/2024,1.97,1.97
HDC,Chỉ số giá thị trường trên giá trị sổ sách (P/B),Lần,Q1/2025,2.15,2.15
HDC,Chỉ số giá thị trường trên giá trị sổ sách (P/B),Lần,Q2/2025,1.96,1.96
HDC,Tỷ suất lợi nhuận gộp biên,%,Q2/2024,49.18,49.18
HDC,Tỷ suất lợi nhuận gộp biên,%,Q3/2024,46.02,46.02
HDC,Tỷ suất lợi nhuận gộp biên,%,Q4/2024,38.81,38.81
HDC,Tỷ suất lợi nhuận gộp biên,%,Q1/2025,36.86,36.86
HDC,Tỷ suất lợi nhuận gộp biên,%,Q2/2025,13.29,13.29
HDC,Tỷ suất sinh lợi trên doanh thu thuần,%,Q2/2024,29.44,29.44
HDC,Tỷ suất sinh lợi trên doanh thu thuần,%,Q3/2024,10.71,10.71
HDC,Tỷ suất sinh lợi trên doanh thu thuần,%,Q4/2024,0.47,0.47
HDC,Tỷ suất sinh lợi trên doanh thu thuần,%,Q1/2025,13.8,13.8
HDC,Tỷ suất sinh lợi trên doanh thu thuần,%,Q2/2025,72.44,72.44
HDC,Tỷ suất lợi nhuận trên vốn chủ sở hữu bình quân (ROEA),%,Q2/2024,2.41,2.41
HDC,Tỷ suất lợi nhuận trên vốn chủ sở hữu bình quân (ROEA),%,Q3/2024,0.58,0.58
HDC,Tỷ suất lợi nhuận trên vốn chủ sở hữu bình quân (ROEA),%,Q4/2024,0.01,0.01
HDC,Tỷ suất lợi nhuận trên vốn chủ sở hữu bình quân (ROEA),%,Q1/2025,0.6,0.6
HDC,Tỷ suất lợi nhuận trên vốn chủ sở hữu bình quân (ROEA),%,Q2/2025,2.5,2.5
HDC,Tỷ suất sinh lợi trên tổng tài sản bình quân (ROAA),%,Q2/2024,1.02,1.02
HDC,Tỷ suất sinh lợi trên tổng tài sản bình quân (ROAA),%,Q3/2024,0.26,0.26
HDC,Tỷ suất sinh lợi trên tổng tài sản bình quân (ROAA),%,Q4/2024,0.0,0
HDC,Tỷ suất sinh lợi trên tổng tài sản bình quân (ROAA),%,Q1/2025,0.28,0.28
HDC,Tỷ suất sinh lợi trên tổng tài sản bình quân (ROAA),%,Q2/2025,1.18,1.18
HDC,Tỷ số thanh toán hiện hành (ngắn hạn),Lần,Q2/2024,1.15,1.15
HDC,Tỷ số thanh toán hiện hành (ngắn hạn),Lần,Q3/2024,1.12,1.12
HDC,Tỷ số thanh toán hiện hành (ngắn hạn),Lần,Q4/2024,1.08,1.08
HDC,Tỷ số thanh toán hiện hành (ngắn hạn),Lần,Q1/2025,1.05,1.05
HDC,Tỷ số thanh toán hiện hành (ngắn hạn),Lần,Q2/2025,1.05,1.05
HDC,Khả năng thanh toán lãi vay,Lần,Q2/2024,4.39,4.39
HDC,Khả năng thanh toán lãi vay,Lần,Q3/2024,2.43,2.43
HDC,Khả năng thanh toán lãi vay,Lần,Q4/2024,1.49,1.49
HDC,Khả năng thanh toán lãi vay,Lần,Q1/2025,2.43,2.43
HDC,Khả năng thanh toán lãi vay,Lần,Q2/2025,4.35,4.35
HDC,Tỷ số Nợ trên Tổng tài sản,%,Q2/2024,55.78,55.78
HDC,Tỷ số Nợ trên Tổng tài sản,%,Q3/2024,53.53,53.53
HDC,Tỷ số Nợ trên Tổng tài sản,%,Q4/2024,53.43,53.43
HDC,Tỷ số Nợ trên Tổng tài sản,%,Q1/2025,53.21,53.21
HDC,Tỷ số Nợ trên Tổng tài sản,%,Q2/2025,52.21,52.21
HDC,Tỷ số Nợ vay trên Vốn chủ sở hữu,%,Q2/2024,79.86,79.86
HDC,Tỷ số Nợ vay trên Vốn chủ sở hữu,%,Q3/2024,72.72,72.72
HDC,Tỷ số Nợ vay trên Vốn chủ sở hữu,%,Q4/2024,70.36,70.36
HDC,Tỷ số Nợ vay trên Vốn chủ sở hữu,%,Q1/2025,69.39,69.39
HDC,Tỷ số Nợ vay trên Vốn chủ sở hữu,%,Q2/2025,61.05,61.05
KBC,Thu nhập trên mỗi cổ phần của 4 quý gần nhất (EPS),VNĐ,Q2/2024,312.57,312.57
KBC,Thu nhập trên mỗi cổ phần của 4 quý gần nhất (EPS),VNĐ,Q3/2024,550.17,550.17
KBC,Thu nhập trên mỗi cổ phần của 4 quý gần nhất (EPS),VNĐ,Q4/2024,549.9,549.9
KBC,Thu nhập trên mỗi cổ phần của 4 quý gần nhất (EPS),VNĐ,Q1/2025,1681.23,"1,681.23"
KBC,Thu nhập trên mỗi cổ phần của 4 quý gần nhất (EPS),VNĐ,Q2/2025,1894.52,"1,894.52"
KBC,Giá trị sổ sách của cổ phiếu (BVPS),VNĐ,Q2/2024,26592.0,"26,592"
KBC,Giá trị sổ sách của cổ phiếu (BVPS),VNĐ,Q3/2024,26860.0,"26,860"
KBC,Giá trị sổ sách của cổ phiếu (BVPS),VNĐ,Q4/2024,26943.0,"26,943"
KBC,Giá trị sổ sách của cổ phiếu (BVPS),VNĐ,Q1/2025,28001.0,"28,001"
KBC,Giá trị sổ sách của cổ phiếu (BVPS),VNĐ,Q2/2025,33477.0,"33,477"
KBC,Chỉ số giá thị trường trên thu nhập (P/E),Lần,Q2/2024,92.78,92.78
KBC,Chỉ số giá thị trường trên thu nhập (P/E),Lần,Q3/2024,51.26,51.26
KBC,Chỉ số giá thị trường trên thu nhập (P/E),Lần,Q4/2024,49.46,49.46
KBC,Chỉ số giá thị trường trên thu nhập (P/E),Lần,Q1/2025,18.23,18.23
KBC,Chỉ số giá thị trường trên thu nhập (P/E),Lần,Q2/2025,14.12,14.12
KBC,Chỉ số giá thị trường trên giá trị sổ sách (P/B),Lần,Q2/2024,1.09,1.09
KBC,Chỉ số giá thị trường trên giá trị sổ sách (P/B),Lần,Q3/2024,1.05,1.05
KBC,Chỉ số giá thị trường trên giá trị sổ sách (P/B),Lần,Q4/2024,1.01,1.01
KBC,Chỉ số giá thị trường trên giá trị sổ sách (P/B),Lần,Q1/2025,1.09,1.09
KBC,Chỉ số giá thị trường trên giá trị sổ sách (P/B),Lần,Q2/2025,0.8,0.8
KBC,Tỷ suất lợi nhuận gộp biên,%,Q2/2024,52.11,52.11
KBC,Tỷ suất lợi nhuận gộp biên,%,Q3/2024,37.84,37.84
KBC,Tỷ suất lợi nhuận gộp biên,%,Q4/2024,49.31,49.31
KBC,Tỷ suất lợi nhuận gộp biên,%,Q1/2025,38.78,38.78
KBC,Tỷ suất lợi nhuận gộp biên,%,Q2/2025,101.71,101.71
KBC,Tỷ suất sinh lợi trên doanh thu thuần,%,Q2/2024,30.05,30.05
KBC,Tỷ suất sinh lợi trên doanh thu thuần,%,Q3/2024,21.2,21.2
KBC,Tỷ suất sinh lợi trên doanh thu thuần,%,Q4/2024,8.01,8.01
KBC,Tỷ suất sinh lợi trên doanh thu thuần,%,Q1/2025,27.24,27.24
KBC,Tỷ suất sinh lợi trên doanh thu thuần,%,Q2/2025,68.96,68.96
KBC,Tỷ suất lợi nhuận trên vốn chủ sở hữu bình quân (ROEA),%,Q2/2024,1.17,1.17
KBC,Tỷ suất lợi nhuận trên vốn chủ sở hữu bình quân (ROEA),%,Q3/2024,0.96,0.96
KBC,Tỷ suất lợi nhuận trên vốn chủ sở hữu bình quân (ROEA),%,Q4/2024,0.36,0.36
KBC,Tỷ suất lợi nhuận trên vốn chủ sở hữu bình quân (ROEA),%,Q1/2025,3.71,3.71
KBC,Tỷ suất lợi nhuận trên vốn chủ sở hữu bình quân (ROEA),%,Q2/2025,1.7,1.7
KBC,Tỷ suất sinh lợi trên tổng tài sản bình quân (ROAA),%,Q2/2024,0.59,0.59
KBC,Tỷ suất sinh lợi trên tổng tài sản bình quân (ROAA),%,Q3/2024,0.47,0.47
KBC,Tỷ suất sinh lợi trên tổng tài sản bình quân (ROAA),%,Q4/2024,0.17,0.17
KBC,Tỷ suất sinh lợi trên tổng tài sản bình quân (ROAA),%,Q1/2025,1.58,1.58
KBC,Tỷ suất sinh lợi trên tổng tài sản bình quân (ROAA),%,Q2/2025,0.65,0.65
KBC,Tỷ số thanh toán hiện hành (ngắn hạn),Lần,Q2/2024,4.76,4.76
KBC,Tỷ số thanh toán hiện hành (ngắn hạn),Lần,Q3/2024,4.65,4.65
KBC,Tỷ số thanh toán hiện hành (ngắn hạn),Lần,Q4/2024,4.64,4.64
KBC,Tỷ số thanh toán hiện hành (ngắn hạn),Lần,Q1/2025,5.6,5.6
KBC,Tỷ số thanh toán hiện hành (ngắn hạn),Lần,Q2/2025,4.98,4.98
KBC,Khả năng thanh toán lãi vay,Lần,Q2/2024,8.63,8.63
KBC,Khả năng thanh toán lãi vay,Lần,Q3/2024,4.03,4.03
KBC,Khả năng thanh toán lãi vay,Lần,Q4/2024,2.94,2.94
KBC,Khả năng thanh toán lãi vay,Lần,Q1/2025,11.9,11.9
KBC,Khả năng thanh toán lãi vay,Lần,Q2/2025,6.16,6.16
KBC,Tỷ số Nợ trên Tổng tài sản,%,Q2/2024,50.1,50.1
KBC,Tỷ số Nợ trên Tổng tài sản,%,Q3/2024,51.31,51.31
KBC,Tỷ số Nợ trên Tổng tài sản,%,Q4/2024,53.8,53.8
KBC,Tỷ số Nợ trên Tổng tài sản,%,Q1/2025,60.35,60.35
KBC,Tỷ số Nợ trên Tổng tài sản,%,Q2/2025,63.45,63.45
KBC,Tỷ số Nợ vay trên Vốn chủ sở hữu,%,Q2/2024,24.01,24.01
KBC,Tỷ số Nợ vay trên Vốn chủ sở hữu,%,Q3/2024,28.76,28.76
KBC,Tỷ số Nợ vay trên Vốn chủ sở hữu,%,Q4/2024,48.9,48.9
KBC,Tỷ số Nợ vay trên Vốn chủ sở hữu,%,Q1/2025,81.83,81.83
KBC,Tỷ số Nợ vay trên Vốn chủ sở hữu,%,Q2/2025,101.47,101.47
KDH,Thu nhập trên mỗi cổ phần của 4 quý gần nhất (EPS),VNĐ,Q2/2024,788.34,788.34
KDH,Thu nhập trên mỗi cổ phần của 4 quý gần nhất (EPS),VNĐ,Q3/2024,582.49,582.49
KDH,Thu nhập trên mỗi cổ phần của 4 quý gần nhất (EPS),VNĐ,Q4/2024,935.47,935.47
KDH,Thu nhập trên mỗi cổ phần của 4 quý gần nhất (EPS),VNĐ,Q1/2025,948.78,948.78
KDH,Thu nhập trên mỗi cổ phần của 4 quý gần nhất (EPS),VNĐ,Q2/2025,815.43,815.43
KDH,Giá trị sổ sách của cổ phiếu (BVPS),VNĐ,Q2/2024,19787.0,"19,787"
KDH,Giá trị sổ sách của cổ phiếu (BVPS),VNĐ,Q3/2024,20764.0,"20,764"
KDH,Giá trị sổ sách của cổ phiếu (BVPS),VNĐ,Q4/2024,19236.0,"19,236"
KDH,Giá trị sổ sách của cổ phiếu (BVPS),VNĐ,Q1/2025,19352.0,"19,352"
KDH,Giá trị sổ sách của cổ phiếu (BVPS),VNĐ,Q2/2025,19490.0,"19,490"
KDH,Chỉ số giá thị trường trên thu nhập (P/E),Lần,Q2/2024,46.81,46.81
KDH,Chỉ số giá thị trường trên thu nhập (P/E),Lần,Q3/2024,66.78,66.78
KDH,Chỉ số giá thị trường trên thu nhập (P/E),Lần,Q4/2024,38.59,38.59
KDH,Chỉ số giá thị trường trên thu nhập (P/E),Lần,Q1/2025,34.36,34.36
KDH,Chỉ số giá thị trường trên thu nhập (P/E),Lần,Q2/2025,36.05,36.05
KDH,Chỉ số giá thị trường trên giá trị sổ sách (P/B),Lần,Q2/2024,1.86,1.86
KDH,Chỉ số giá thị trường trên giá trị sổ sách (P/B),Lần,Q3/2024,1.87,1.87
KDH,Chỉ số giá thị trường trên giá trị sổ sách (P/B),Lần,Q4/2024,1.88,1.88
KDH,Chỉ số giá thị trường trên giá trị sổ sách (P/B),Lần,Q1/2025,1.68,1.68
KDH,Chỉ số giá thị trường trên giá trị sổ sách (P/B),Lần,Q2/2025,1.51,1.51
KDH,Tỷ suất lợi nhuận gộp biên,%,Q2/2024,78.99,78.99
KDH,Tỷ suất lợi nhuận gộp biên,%,Q3/2024,62.49,62.49
KDH,Tỷ suất lợi nhuận gộp biên,%,Q4/2024,44.36,44.36
KDH,Tỷ suất lợi nhuận gộp biên,%,Q1/2025,43.2,43.2
KDH,Tỷ suất lợi nhuận gộp biên,%,Q2/2025,38.68,38.68
KDH,Tỷ suất sinh lợi trên doanh thu thuần,%,Q2/2024,43.46,43.46
KDH,Tỷ suất sinh lợi trên doanh thu thuần,%,Q3/2024,26.27,26.27
KDH,Tỷ suất sinh lợi trên doanh thu thuần,%,Q4/2024,19.17,19.17
KDH,Tỷ suất sinh lợi trên doanh thu thuần,%,Q1/2025,16.72,16.72
KDH,Tỷ suất sinh lợi trên doanh thu thuần,%,Q2/2025,18.72,18.72
KDH,Tỷ suất lợi nhuận trên vốn chủ sở hữu bình quân (ROEA),%,Q2/2024,1.77,1.77
KDH,Tỷ suất lợi nhuận trên vốn chủ sở hữu bình quân (ROEA),%,Q3/2024,0.41,0.41
KDH,Tỷ suất lợi nhuận trên vốn chủ sở hữu bình quân (ROEA),%,Q4/2024,2.07,2.07
KDH,Tỷ suất lợi nhuận trên vốn chủ sở hữu bình quân (ROEA),%,Q1/2025,0.63,0.63
KDH,Tỷ suất lợi nhuận trên vốn chủ sở hữu bình quân (ROEA),%,Q2/2025,1.01,1.01
KDH,Tỷ suất sinh lợi trên tổng tài sản bình quân (ROAA),%,Q2/2024,1.0,1
KDH,Tỷ suất sinh lợi trên tổng tài sản bình quân (ROAA),%,Q3/2024,0.23,0.23
KDH,Tỷ suất sinh lợi trên tổng tài sản bình quân (ROAA),%,Q4/2024,1.27,1.27
KDH,Tỷ suất sinh lợi trên tổng tài sản bình quân (ROAA),%,Q1/2025,0.4,0.4
KDH,Tỷ suất sinh lợi trên tổng tài sản bình quân (ROAA),%,Q2/2025,0.65,0.65
KDH,Tỷ số thanh toán hiện hành (ngắn hạn),Lần,Q2/2024,4.95,4.95
KDH,Tỷ số thanh toán hiện hành (ngắn hạn),Lần,Q3/2024,6.08,6.08
KDH,Tỷ số thanh toán hiện hành (ngắn hạn),Lần,Q4/2024,6.9,6.9
KDH,Tỷ số thanh toán hiện hành (ngắn hạn),Lần,Q1/2025,8.8,8.8
KDH,Tỷ số thanh toán hiện hành (ngắn hạn),Lần,Q2/2025,8.34,8.34
KDH,Khả năng thanh toán lãi vay,Lần,Q2/2024,0.0,0
KDH,Khả năng thanh toán lãi vay,Lần,Q3/2024,0.0,0
KDH,Khả năng thanh toán lãi vay,Lần,Q4/2024,0.0,0
KDH,Khả năng thanh toán lãi vay,Lần,Q1/2025,0.0,0
KDH,Khả năng thanh toán lãi vay,Lần,Q2/2025,0.0,0
KDH,Tỷ số Nợ trên Tổng tài sản,%,Q2/2024,44.31,44.31
KDH,Tỷ số Nợ trên Tổng tài sản,%,Q3/2024,40.25,40.25
KDH,Tỷ số Nợ trên Tổng tài sản,%,Q4/2024,36.75,36.75
KDH,Tỷ số Nợ trên Tổng tài sản,%,Q1/2025,35.21,35.21
KDH,Tỷ số Nợ trên Tổng tài sản,%,Q2/2025,36.94,36.94
KDH,Tỷ số Nợ vay trên Vốn chủ sở hữu,%,Q2/2024,48.94,48.94
KDH,Tỷ số Nợ vay trên Vốn chủ sở hữu,%,Q3/2024,41.35,41.35
KDH,Tỷ số Nợ vay trên Vốn chủ sở hữu,%,Q4/2024,36.49,36.49
KDH,Tỷ số Nợ vay trên Vốn chủ sở hữu,%,Q1/2025,37.82,37.82
KDH,Tỷ số Nợ vay trên Vốn chủ sở hữu,%,Q2/2025,46.39,46.39
KOS,Thu nhập trên mỗi cổ phần của 4 quý gần nhất (EPS),VNĐ,Q2/2024,103.0,103
KOS,Thu nhập trên mỗi cổ phần của 4 quý gần nhất (EPS),VNĐ,Q3/2024,133.6,133.6
KOS,Thu nhập trên mỗi cổ phần của 4 quý gần nhất (EPS),VNĐ,Q4/2024,120.02,120.02
KOS,Thu nhập trên mỗi cổ phần của 4 quý gần nhất (EPS),VNĐ,Q1/2025,118.8,118.8
KOS,Thu nhập trên mỗi cổ phần của 4 quý gần nhất (EPS),VNĐ,Q2/2025,89.97,89.97
KOS,Giá trị sổ sách của cổ phiếu (BVPS),VNĐ,Q2/2024,10715.0,"10,715"
KOS,Giá trị sổ sách của cổ phiếu (BVPS),VNĐ,Q3/2024,10767.0,"10,767"
KOS,Giá trị sổ sách của cổ phiếu (BVPS),VNĐ,Q4/2024,10769.0,"10,769"
KOS,Giá trị sổ sách của cổ phiếu (BVPS),VNĐ,Q1/2025,10723.0,"10,723"
KOS,Giá trị sổ sách của cổ phiếu (BVPS),VNĐ,Q2/2025,10741.0,"10,741"
KOS,Chỉ số giá thị trường trên thu nhập (P/E),Lần,Q2/2024,381.56,381.56
KOS,Chỉ số giá thị trường trên thu nhập (P/E),Lần,Q3/2024,281.82,281.82
KOS,Chỉ số giá thị trường trên thu nhập (P/E),Lần,Q4/2024,320.35,320.35
KOS,Chỉ số giá thị trường trên thu nhập (P/E),Lần,Q1/2025,324.91,324.91
